1338,32,18758,36,27.89,0.46,8.17,0.0
1339,32,18758,36,27.89,0.46,8.17,0.0
1340,32,18758,36,27.89,0.46,8.17,0.0
1341,32,18762,36,27.95,0.53,8.16,0.0
1342,32,18762,36,27.95,0.53,8.16,0.0
1343,32,18762,36,27.95,0.53,8.16,0.0
1344,32,18762,36,27.95,0.53,8.16,0.0
1345,32,18762,36,27.95,0.53,8.16,0.0
1346,32,18762,36,27.95,0.53,8.16,0.0
1347,32,18762,36,27.95,0.53,8.16,0.0
1348,32,18762,36,27.95,0.53,8.16,0.0
1349,32,18762,36,27.95,0.53,8.16,0.0
1350,32,18762,36,27.95,0.53,8.16,0.0
1351,32,18762,36,27.95,0.53,8.16,0.0
1352,32,18762,36,27.95,0.53,8.16,0.0
1353,32,18762,36,27.95,0.53,8.16,0.0
1354,32,18762,36,27.95,0.53,8.16,0.0
1355,32,18762,36,27.95,0.53,8.16,0.0
1356,32,18762,36,27.95,0.53,8.16,0.0
1357,32,18762,36,27.95,0.53,8.16,0.0
1358,32,18762,36,27.95,0.53,8.16,0.0
1359,32,18762,36,27.95,0.53,8.16,0.0
1360,32,18762,36,27.95,0.53,8.16,0.0
1361,32,18762,36,27.95,0.53,8.16,0.0
1362,32,18762,36,27.95,0.53,8.16,0.0
1363,32,18762,36,27.95,0.53,8.16,0.0
1364,32,18762,36,27.95,0.53,8.16,0.0
1365,32,18762,36,27.95,0.53,8.16,0.0
1366,32,18762,36,27.95,0.53,8.16,0.0
1367,32,18762,36,27.95,0.53,8.16,0.0
1368,32,18762,36,27.95,0.53,8.16,0.0
1369,32,18762,36,27.95,0.53,8.16,0.0
1370,32,18762,36,27.95,0.53,8.16,0.0
1371,32,18762,36,27.95,0.53,8.16,0.0
1372,32,18762,36,27.95,0.53,8.16,0.0
1373,32,18762,36,27.95,0.53,8.16,0.0
1374,32,18762,36,27.95,0.53,8.16,0.0
1375,32,18764,36,27.92,0.52,8.17,0.0
1376,32,18764,36,27.92,0.52,8.17,0.0
1377,32,18778,36,27.94,0.56,8.15,0.0
1378,32,18778,36,27.94,0.56,8.15,0.0
1379,32,18778,36,27.94,0.56,8.15,0.0
1380,32,18778,36,27.94,0.56,8.15,0.0
1381,32,18778,36,27.94,0.56,8.15,0.0
1382,32,18778,36,27.94,0.56,8.15,0.0
1383,32,18792,36,27.9,0.54,8.16,0.0
1384,32,18792,36,27.9,0.54,8.16,0.0
1385,32,18792,36,27.9,0.54,8.16,0.0
1386,32,18792,36,27.9,0.54,8.16,0.0
1387,32,18792,36,27.9,0.54,8.16,0.0
1388,32,18792,36,27.9,0.54,8.16,0.0
1389,32,18792,36,27.9,0.54,8.16,0.0
1390,32,18792,36,27.9,0.54,8.16,0.0
1391,32,18792,36,27.9,0.54,8.16,0.0
1392,32,18792,36,27.9,0.54,8.16,0.0
1393,32,18792,36,27.9,0.54,8.16,0.0
1394,32,18792,36,27.9,0.54,8.16,0.0
1395,32,18792,36,27.9,0.54,8.16,0.0
1396,32,18792,36,27.9,0.54,8.16,0.0
1397,32,18792,36,27.9,0.54,8.16,0.0
1398,32,18792,36,27.9,0.54,8.16,0.0
1399,32,18792,36,27.9,0.54,8.16,0.0
1400,32,18792,36,27.9,0.54,8.16,0.0
1401,32,18792,36,27.9,0.54,8.16,0.0
1402,32,18792,36,27.9,0.54,8.16,0.0
1403,32,18792,36,27.9,0.54,8.16,0.0
1404,32,18792,36,27.9,0.54,8.16,0.0
1405,32,18792,36,27.9,0.54,8.16,0.0
1406,32,18792,36,27.9,0.54,8.16,0.0
1407,32,18792,36,27.9,0.54,8.16,0.0
1408,32,18792,36,27.9,0.54,8.16,0.0
1409,32,18792,36,27.9,0.54,8.16,0.0
1410,32,18792,36,27.9,0.54,8.16,0.0
1411,32,18792,36,27.9,0.54,8.16,0.0
1412,32,18792,36,27.9,0.54,8.16,0.0
1413,32,18792,36,27.9,0.54,8.16,0.0
1414,32,18792,36,27.9,0.54,8.16,0.0
1415,32,18792,36,27.9,0.54,8.16,0.0
1416,32,18792,36,27.9,0.54,8.16,0.0
1417,32,18792,36,27.9,0.54,8.16,0.0
1418,32,18838,36,27.85,0.57,8.16,0.0
1419,32,18838,36,27.85,0.57,8.16,0.0
1420,32,18838,36,27.85,0.57,8.16,0.0
1421,32,18838,36,27.85,0.57,8.16,0.0
1422,32,18838,36,27.85,0.57,8.16,0.0
1423,32,18838,36,27.85,0.57,8.16,0.0
1424,32,18838,36,27.85,0.57,8.16,0.0
1425,32,18838,36,27.85,0.57,8.16,0.0
1426,32,18838,36,27.85,0.57,8.16,0.0
1427,32,18838,36,27.85,0.57,8.16,0.0
1428,32,18838,36,27.85,0.57,8.16,0.0
1429,32,18838,36,27.85,0.57,8.16,0.0
1430,32,18838,36,27.85,0.57,8.16,0.0
1431,32,18838,36,27.85,0.57,8.16,0.0
1432,32,18838,36,27.85,0.57,8.16,0.0
1433,32,18838,36,27.85,0.57,8.16,0.0
1434,32,18838,36,27.85,0.57,8.16,0.0
1435,32,18886,36,27.76,0.54,8.16,0.0
1436,32,18886,36,27.76,0.54,8.16,0.0
1437,32,18886,36,27.76,0.54,8.16,0.0
1438,32,18886,36,27.76,0.54,8.16,0.0
1439,32,18886,36,27.76,0.54,8.16,0.0
1440,32,18886,36,27.76,0.54,8.16,0.0
1441,32,18886,36,27.76,0.54,8.16,0.0
1442,32,18886,36,27.76,0.54,8.16,0.0
1443,32,18886,36,27.76,0.54,8.16,0.0
1444,32,18886,36,27.76,0.54,8.16,0.0
1445,32,18886,36,27.76,0.54,8.16,0.0
1446,32,18886,36,27.76,0.54,8.16,0.0
1447,32,18886,36,27.76,0.54,8.16,0.0
1448,32,18886,36,27.76,0.54,8.16,0.0
1449,32,18886,36,27.76,0.54,8.16,0.0
1450,32,18886,36,27.76,0.54,8.16,0.0
1451,32,18886,36,27.76,0.54,8.16,0.0
1452,32,18886,36,27.76,0.54,8.16,0.0
1453,32,18886,36,27.76,0.54,8.16,0.0
1454,32,18902,36,27.75,0.57,8.16,0.0
1455,32,18902,36,27.75,0.57,8.16,0.0
1456,32,18902,36,27.75,0.57,8.16,0.0
1457,32,18902,36,27.75,0.57,8.16,0.0
1458,32,18902,36,27.75,0.57,8.16,0.0
1459,32,18902,36,27.75,0.57,8.16,0.0
1460,32,18902,36,27.75,0.57,8.16,0.0
1461,32,18902,36,27.75,0.57,8.16,0.0
1462,32,18902,36,27.75,0.57,8.16,0.0
1463,32,18902,36,27.75,0.57,8.16,0.0
1464,32,18902,36,27.75,0.57,8.16,0.0
1465,32,18902,36,27.75,0.57,8.16,0.0
1466,32,18902,36,27.75,0.57,8.16,0.0
1467,32,18902,36,27.75,0.57,8.16,0.0
1468,32,18902,36,27.75,0.57,8.16,0.0
1469,32,18902,36,27.75,0.57,8.16,0.0
1470,32,18902,36,27.75,0.57,8.16,0.0
1471,32,18902,36,27.75,0.57,8.16,0.0
1472,32,18902,36,27.75,0.57,8.16,0.0
1473,32,18902,36,27.75,0.57,8.16,0.0
1474,32,18902,36,27.75,0.57,8.16,0.0
1475,32,18902,36,27.75,0.57,8.16,0.0
1476,32,18902,36,27.75,0.57,8.16,0.0
1477,32,18902,36,27.75,0.57,8.16,0.0
1478,32,18902,36,27.75,0.57,8.16,0.0
1479,32,18902,36,27.75,0.57,8.16,0.0
1480,32,18902,36,27.75,0.57,8.16,0.0
1481,32,18902,36,27.75,0.57,8.16,0.0
1482,32,18902,36,27.75,0.57,8.16,0.0
1483,32,18902,36,27.75,0.57,8.16,0.0
1484,32,18902,36,27.75,0.57,8.16,0.0
1485,32,18902,36,27.75,0.57,8.16,0.0
1486,32,18902,36,27.75,0.57,8.16,0.0
1487,32,18902,36,27.75,0.57,8.16,0.0
1488,32,18902,36,27.75,0.57,8.16,0.0
1489,32,18902,36,27.75,0.57,8.16,0.0
1490,32,18902,36,27.75,0.57,8.16,0.0
1491,32,18902,36,27.75,0.57,8.16,0.0
1492,32,18902,36,27.75,0.57,8.16,0.0
1493,32,18902,36,27.75,0.57,8.16,0.0
1494,32,18902,36,27.75,0.57,8.16,0.0
1495,32,18902,36,27.75,0.58,8.15,0.0
1496,32,18902,36,27.75,0.58,8.15,0.0
1497,32,18902,36,27.75,0.58,8.15,0.0
1498,32,18902,36,27.75,0.58,8.15,0.0
1499,32,18902,36,27.75,0.58,8.15,0.0
1500,32,18902,36,27.75,0.58,8.15,0.0
1501,32,18902,36,27.75,0.58,8.15,0.0
1502,32,18902,36,27.75,0.58,8.15,0.0
1503,32,18902,36,27.75,0.58,8.15,0.0
1504,32,18902,36,27.75,0.58,8.15,0.0
1505,32,18902,36,27.75,0.58,8.15,0.0
1506,32,18902,36,27.75,0.58,8.15,0.0
1507,32,18914,36,27.75,0.58,8.14,0.0
1508,32,18914,36,27.75,0.58,8.14,0.0
1509,32,18914,36,27.75,0.58,8.14,0.0
1510,32,18914,36,27.75,0.58,8.14,0.0
1511,32,18914,36,27.75,0.58,8.14,0.0
1512,32,18914,36,27.75,0.58,8.14,0.0
1513,32,18922,36,27.74,0.58,8.15,0.0
1514,32,18922,36,27.74,0.58,8.15,0.0
1515,32,18932,36,27.65,0.46,8.16,0.0
1516,32,18932,36,27.65,0.46,8.16,0.0
1517,32,18932,36,27.65,0.46,8.16,0.0
1518,32,18932,36,27.65,0.46,8.16,0.0
1519,32,18958,36,27.6,0.41,8.16,0.0
1520,32,18958,36,27.6,0.41,8.16,0.0
1521,32,18958,36,27.6,0.42,8.17,0.0
1522,32,18958,36,27.6,0.42,8.17,0.0
1523,32,18958,36,27.6,0.42,8.17,0.0
1524,32,18958,36,27.6,0.42,8.17,0.0
1525,32,18958,36,27.6,0.42,8.17,0.0
1526,32,18958,36,27.6,0.42,8.17,0.0
1527,32,18958,36,27.6,0.42,8.17,0.0
1528,32,18958,36,27.6,0.42,8.17,0.0
1529,32,18958,36,27.6,0.42,8.17,0.0
1530,32,18966,36,27.6,0.41,8.17,0.0
1531,32,18966,36,27.6,0.41,8.17,0.0
1532,32,18966,36,27.6,0.41,8.17,0.0
1533,32,18966,36,27.6,0.41,8.17,0.0
1534,32,18966,36,27.6,0.41,8.17,0.0
1535,32,18966,36,27.6,0.41,8.17,0.0
1536,32,18966,36,27.6,0.41,8.17,0.0
1537,32,18966,36,27.6,0.41,8.17,0.0
1538,32,18984,36,27.56,0.42,8.17,0.0
1539,32,18984,36,27.56,0.42,8.17,0.0
1540,32,18984,36,27.56,0.42,8.17,0.0
1541,32,18984,36,27.56,0.42,8.17,0.0
1542,32,18984,36,27.56,0.42,8.17,0.0
1543,32,18984,36,27.56,0.42,8.17,0.0
1544,32,18984,36,27.56,0.42,8.17,0.0
1545,32,18984,36,27.56,0.42,8.17,0.0
1546,32,18984,36,27.56,0.42,8.17,0.0
1547,32,18984,36,27.56,0.42,8.17,0.0
1548,32,18984,36,27.56,0.42,8.17,0.0
1549,32,18984,36,27.56,0.42,8.17,0.0
1550,32,18984,36,27.56,0.42,8.17,0.0
1551,32,18984,36,27.56,0.42,8.17,0.0
1552,32,18984,36,27.56,0.42,8.17,0.0
1553,32,18984,36,27.56,0.42,8.17,0.0
1554,32,18984,36,27.56,0.42,8.17,0.0
1555,32,18984,36,27.56,0.42,8.17,0.0
1556,32,18984,36,27.56,0.42,8.17,0.0
1557,32,18984,36,27.56,0.42,8.17,0.0
1558,32,18984,36,27.56,0.42,8.17,0.0
1559,32,18984,36,27.56,0.42,8.17,0.0
1560,32,18984,36,27.56,0.42,8.17,0.0
1561,32,18984,36,27.56,0.42,8.17,0.0
1562,32,18984,36,27.56,0.42,8.17,0.0
1563,32,18984,36,27.56,0.42,8.17,0.0
1564,32,18984,36,27.56,0.42,8.17,0.0
1565,32,18984,36,27.56,0.42,8.17,0.0
1566,32,18984,36,27.56,0.42,8.17,0.0
1567,32,18984,36,27.56,0.42,8.17,0.0
1568,32,18984,36,27.56,0.42,8.17,0.0
1569,32,18984,36,27.56,0.42,8.17,0.0
1570,32,18984,36,27.56,0.42,8.17,0.0
1571,32,18998,36,27.52,0.44,8.18,0.0
1572,32,18998,36,27.52,0.44,8.18,0.0
1573,32,18998,36,27.52,0.44,8.18,0.0
1574,32,18998,36,27.52,0.44,8.18,0.0
1575,32,18998,36,27.52,0.44,8.18,0.0
1576,32,18998,36,27.52,0.44,8.18,0.0
1577,32,18998,36,27.52,0.44,8.18,0.0
1578,32,18998,36,27.52,0.44,8.18,0.0
1579,32,18998,36,27.52,0.44,8.18,0.0
1580,32,18998,36,27.52,0.44,8.18,0.0
1581,32,18998,36,27.52,0.44,8.18,0.0
1582,32,18998,36,27.52,0.44,8.18,0.0
1583,32,18998,36,27.52,0.44,8.18,0.0
1584,32,18998,36,27.52,0.44,8.18,0.0
1585,32,18998,36,27.52,0.44,8.18,0.0
1586,32,18998,36,27.52,0.44,8.18,0.0
1587,32,18998,36,27.52,0.44,8.18,0.0
1588,32,18998,36,27.52,0.44,8.18,0.0
1589,32,19006,36,27.51,0.43,8.18,0.0
1590,32,19006,36,27.51,0.43,8.18,0.0
1591,32,19006,36,27.51,0.43,8.18,0.0
1592,32,19006,36,27.51,0.43,8.18,0.0
1593,32,19006,36,27.51,0.43,8.18,0.0
1594,32,19006,36,27.51,0.43,8.18,0.0
1595,32,19006,36,27.51,0.43,8.18,0.0
1596,32,19006,36,27.51,0.43,8.18,0.0
1597,32,19006,36,27.51,0.43,8.18,0.0
1598,32,19006,36,27.51,0.43,8.18,0.0
1599,32,19006,36,27.51,0.43,8.18,0.0
1600,32,19006,36,27.51,0.43,8.18,0.0
1601,32,19006,36,27.51,0.43,8.18,0.0
1602,32,19014,36,27.51,0.43,8.17,0.0
1603,32,19014,36,27.51,0.43,8.17,0.0
1604,32,19046,36,27.49,0.43,8.17,0.0
1605,32,19046,36,27.49,0.43,8.17,0.0
1606,32,19046,36,27.49,0.43,8.17,0.0
1607,32,19046,36,27.49,0.43,8.17,0.0
1608,32,19046,36,27.49,0.43,8.17,0.0
1609,32,19046,36,27.49,0.43,8.17,0.0
1610,32,19046,36,27.49,0.43,8.17,0.0
1611,32,19046,36,27.49,0.43,8.17,0.0
1612,32,19046,36,27.49,0.43,8.17,0.0
1613,32,19046,36,27.49,0.43,8.17,0.0
1614,32,19046,36,27.49,0.43,8.17,0.0
1615,32,19046,36,27.49,0.43,8.17,0.0
1616,32,19046,36,27.49,0.43,8.17,0.0
1617,32,19046,36,27.49,0.43,8.17,0.0
1618,32,19046,36,27.49,0.43,8.17,0.0
1619,32,19046,36,27.49,0.43,8.17,0.0
1620,32,19046,36,27.49,0.43,8.17,0.0
1621,32,19046,36,27.49,0.43,8.17,0.0
1622,32,19046,36,27.49,0.43,8.17,0.0
1623,32,19046,36,27.49,0.43,8.17,0.0
1624,32,19046,36,27.49,0.43,8.17,0.0
1625,32,19046,36,27.49,0.43,8.17,0.0
1626,32,19046,36,27.49,0.43,8.17,0.0
1627,32,19046,36,27.49,0.43,8.17,0.0
1628,32,19046,36,27.49,0.43,8.17,0.0
1629,32,19046,36,27.49,0.43,8.17,0.0
1630,32,19046,36,27.49,0.43,8.17,0.0
1631,32,19046,36,27.49,0.43,8.17,0.0
1632,32,19046,36,27.49,0.43,8.17,0.0
1633,32,19046,36,27.49,0.43,8.17,0.0
1634,32,19046,36,27.49,0.43,8.17,0.0
1635,32,19046,36,27.49,0.43,8.17,0.0
1636,32,19046,36,27.49,0.43,8.17,0.0
1637,32,19046,36,27.49,0.43,8.17,0.0
1638,32,19046,36,27.49,0.43,8.17,0.0
1639,32,19046,36,27.49,0.43,8.17,0.0
1640,32,19046,36,27.49,0.43,8.17,0.0
1641,32,19046,36,27.49,0.43,8.17,0.0
1642,32,19046,36,27.49,0.43,8.17,0.0
1643,32,19046,36,27.49,0.43,8.17,0.0
1644,32,19046,36,27.49,0.43,8.17,0.0
1645,32,19046,36,27.49,0.43,8.17,0.0
1646,32,19046,36,27.49,0.43,8.17,0.0
1647,32,19046,36,27.49,0.43,8.17,0.0
1648,32,19046,36,27.49,0.43,8.17,0.0
1649,32,19046,36,27.49,0.43,8.17,0.0
1650,32,19046,36,27.49,0.43,8.17,0.0
1651,32,19046,36,27.49,0.43,8.17,0.0
1652,32,19046,36,27.49,0.43,8.17,0.0
1653,32,19046,36,27.49,0.43,8.17,0.0
1654,32,19046,36,27.49,0.43,8.17,0.0
1655,32,19046,36,27.49,0.43,8.17,0.0
1656,32,19046,36,27.49,0.43,8.17,0.0
1657,32,19046,36,27.49,0.43,8.17,0.0
1658,32,19046,36,27.49,0.43,8.17,0.0
1659,32,19046,36,27.49,0.43,8.17,0.0
1660,32,19046,36,27.49,0.43,8.17,0.0
1661,32,19046,36,27.49,0.43,8.17,0.0
1662,32,19046,36,27.49,0.43,8.17,0.0
1663,32,19046,36,27.49,0.43,8.17,0.0
1664,32,19046,36,27.49,0.43,8.17,0.0
1665,32,19046,36,27.49,0.43,8.17,0.0
1666,32,19046,36,27.49,0.43,8.17,0.0
1667,32,19046,36,27.49,0.43,8.17,0.0
1668,32,19072,35,27.45,0.46,8.17,0.0
1669,32,19072,35,27.45,0.46,8.17,0.0
1670,32,19072,35,27.45,0.46,8.17,0.0
1671,32,19072,35,27.45,0.46,8.17,0.0
1672,32,19072,35,27.45,0.46,8.17,0.0
1673,32,19072,35,27.45,0.46,8.17,0.0
1674,32,19092,35,27.44,0.47,8.17,0.0
1675,32,19092,35,27.44,0.47,8.17,0.0
1676,32,19092,35,27.44,0.47,8.17,0.0
1677,32,19092,35,27.44,0.47,8.17,0.0
1678,32,19092,35,27.44,0.47,8.17,0.0
1679,32,19092,35,27.44,0.47,8.17,0.0
1680,32,19092,35,27.44,0.47,8.17,0.0
1681,32,19092,35,27.44,0.47,8.17,0.0
1682,32,19092,35,27.44,0.47,8.17,0.0
1683,32,19092,35,27.44,0.47,8.17,0.0
1684,32,19092,35,27.44,0.47,8.17,0.0
1685,32,19092,35,27.44,0.47,8.17,0.0
1686,32,19092,35,27.44,0.47,8.17,0.0
1687,32,19092,35,27.44,0.47,8.17,0.0
1688,32,19092,35,27.44,0.47,8.17,0.0
1689,32,19092,35,27.44,0.47,8.17,0.0
1690,32,19092,35,27.44,0.47,8.17,0.0
1691,32,19092,35,27.44,0.47,8.17,0.0
1692,32,19092,35,27.44,0.47,8.17,0.0
1693,32,19092,35,27.44,0.47,8.17,0.0
1694,32,19092,35,27.44,0.47,8.17,0.0
1695,32,19092,35,27.44,0.47,8.17,0.0
1696,32,19092,35,27.44,0.47,8.17,0.0
1697,32,19092,35,27.44,0.47,8.17,0.0
1698,32,19092,35,27.44,0.47,8.17,0.0
1699,32,19092,35,27.44,0.47,8.17,0.0
1700,32,19092,35,27.44,0.47,8.17,0.0
1701,32,19092,35,27.44,0.47,8.17,0.0
1702,32,19092,35,27.44,0.47,8.17,0.0
1703,32,19092,35,27.44,0.47,8.17,0.0
1704,32,19092,35,27.44,0.47,8.17,0.0
1705,32,19092,35,27.44,0.47,8.17,0.0
1706,32,19092,35,27.44,0.47,8.17,0.0
1707,32,19092,35,27.44,0.47,8.17,0.0
1708,32,19092,35,27.44,0.47,8.17,0.0
1709,32,19092,35,27.44,0.47,8.17,0.0
1710,32,19092,35,27.44,0.47,8.17,0.0
1711,32,19092,35,27.44,0.47,8.17,0.0
1712,32,19092,35,27.44,0.47,8.17,0.0
1713,32,19092,35,27.44,0.47,8.17,0.0
1714,32,19092,35,27.44,0.47,8.17,0.0
1715,32,19092,35,27.44,0.47,8.17,0.0
1716,32,19092,35,27.44,0.47,8.17,0.0
1717,32,19092,35,27.44,0.47,8.17,0.0
1718,32,19092,35,27.44,0.47,8.17,0.0
1719,32,19092,35,27.44,0.47,8.17,0.0
1720,32,19092,35,27.44,0.47,8.17,0.0
1721,32,19092,35,27.44,0.47,8.17,0.0
1722,32,19092,35,27.44,0.47,8.17,0.0
1723,32,19092,35,27.44,0.47,8.17,0.0
1724,32,19092,35,27.44,0.47,8.17,0.0
1725,32,19092,35,27.44,0.47,8.17,0.0
1726,32,19092,35,27.44,0.47,8.17,0.0
1727,32,19092,35,27.44,0.47,8.17,0.0
1728,32,19092,35,27.44,0.47,8.17,0.0
1729,32,19092,35,27.44,0.47,8.17,0.0
1730,32,19092,35,27.44,0.47,8.17,0.0
1731,32,19092,35,27.44,0.47,8.17,0.0
1732,32,19092,35,27.44,0.47,8.17,0.0
1733,32,19092,35,27.44,0.47,8.17,0.0
1734,32,19092,35,27.44,0.47,8.17,0.0
1735,32,19092,35,27.44,0.47,8.17,0.0
1736,32,19092,35,27.44,0.47,8.17,0.0
1737,32,19092,35,27.44,0.47,8.17,0.0
1738,32,19092,35,27.44,0.47,8.17,0.0
1739,32,19092,35,27.44,0.47,8.17,0.0
1740,32,19092,35,27.44,0.47,8.17,0.0
1741,32,19092,35,27.44,0.47,8.17,0.0
1742,32,19092,35,27.44,0.47,8.17,0.0
1743,32,19092,35,27.44,0.47,8.17,0.0
1744,32,19092,35,27.44,0.47,8.17,0.0
1745,32,19092,35,27.44,0.47,8.17,0.0
1746,32,19092,35,27.44,0.47,8.17,0.0
1747,32,19092,35,27.44,0.47,8.17,0.0
1748,32,19092,35,27.44,0.47,8.17,0.0
1749,32,19092,35,27.44,0.47,8.17,0.0
1750,32,19092,35,27.44,0.47,8.17,0.0
1751,32,19092,35,27.44,0.47,8.17,0.0
1752,32,19092,35,27.44,0.47,8.17,0.0
1753,32,19092,35,27.44,0.47,8.17,0.0
1754,32,19092,35,27.44,0.47,8.17,0.0
1755,32,19092,35,27.44,0.47,8.17,0.0
1756,32,19092,35,27.44,0.47,8.17,0.0
1757,32,19092,35,27.44,0.47,8.17,0.0
1758,32,19092,35,27.44,0.47,8.17,0.0
1759,32,19092,35,27.44,0.47,8.17,0.0
1760,32,19092,35,27.44,0.47,8.17,0.0
1761,32,19098,35,27.41,0.46,8.17,0.0
1762,32,19098,35,27.41,0.46,8.17,0.0
1763,32,19098,35,27.41,0.46,8.17,0.0
1764,32,19098,35,27.41,0.46,8.17,0.0
1765,32,19098,35,27.41,0.46,8.17,0.0
1766,32,19098,35,27.41,0.46,8.17,0.0
1767,32,19098,35,27.41,0.46,8.17,0.0
1768,32,19098,35,27.41,0.46,8.17,0.0
1769,32,19098,35,27.41,0.46,8.17,0.0
1770,32,19098,35,27.41,0.46,8.17,0.0
1771,32,19098,35,27.41,0.46,8.17,0.0
1772,32,19098,35,27.41,0.46,8.17,0.0
1773,32,19098,35,27.41,0.46,8.17,0.0
1774,32,19098,35,27.41,0.46,8.17,0.0
1775,32,19098,35,27.41,0.46,8.17,0.0
1776,32,19098,35,27.41,0.46,8.17,0.0
1777,32,19098,35,27.41,0.46,8.17,0.0
1778,32,19098,35,27.41,0.46,8.17,0.0
1779,32,19098,35,27.41,0.46,8.17,0.0
1780,32,19098,35,27.41,0.46,8.17,0.0
1781,32,19098,35,27.41,0.46,8.17,0.0
1782,32,19098,35,27.41,0.46,8.17,0.0
1783,32,19098,35,27.41,0.46,8.17,0.0
1784,32,19098,35,27.41,0.46,8.17,0.0
1785,32,19098,35,27.41,0.46,8.17,0.0
1786,32,19098,35,27.41,0.46,8.17,0.0
1787,32,19098,35,27.41,0.46,8.17,0.0
1788,32,19098,35,27.41,0.46,8.17,0.0
1789,32,19104,35,27.43,0.48,8.16,0.0
1790,32,19104,35,27.43,0.48,8.16,0.0
1791,32,19104,35,27.43,0.48,8.16,0.0
1792,32,19104,35,27.43,0.48,8.16,0.0
1793,32,19104,35,27.43,0.48,8.16,0.0
1794,32,19132,35,27.42,0.51,8.17,0.0
1795,32,19132,35,27.42,0.51,8.17,0.0
1796,32,19132,35,27.42,0.51,8.17,0.0
1797,32,19132,35,27.42,0.51,8.17,0.0
1798,32,19132,35,27.42,0.51,8.17,0.0
1799,32,19132,35,27.42,0.51,8.17,0.0
1800,32,19132,35,27.42,0.51,8.17,0.0
1801,32,19132,35,27.42,0.51,8.17,0.0
1802,32,19132,35,27.42,0.51,8.17,0.0
1803,32,19132,35,27.42,0.51,8.17,0.0
1804,32,19132,35,27.42,0.51,8.17,0.0
1805,32,19132,35,27.42,0.51,8.17,0.0
1806,32,19132,35,27.42,0.51,8.17,0.0
1807,32,19132,35,27.42,0.51,8.17,0.0
1808,32,19132,35,27.42,0.51,8.17,0.0
1809,32,19132,35,27.42,0.51,8.17,0.0
1810,32,19132,35,27.42,0.51,8.17,0.0
1811,32,19132,35,27.42,0.52,8.18,0.0
1812,32,19132,35,27.42,0.52,8.18,0.0
1813,32,19132,35,27.42,0.52,8.18,0.0
1814,32,19132,35,27.42,0.52,8.18,0.0
1815,32,19132,35,27.42,0.52,8.18,0.0
1816,32,19132,35,27.42,0.52,8.18,0.0
1817,32,19132,35,27.42,0.52,8.18,0.0
1818,32,19132,35,27.42,0.52,8.18,0.0
1819,32,19132,35,27.42,0.52,8.18,0.0
1820,32,19132,35,27.42,0.52,8.18,0.0
1821,32,19132,35,27.42,0.52,8.18,0.0
1822,32,19132,35,27.42,0.52,8.18,0.0
1823,32,19132,35,27.42,0.52,8.18,0.0
1824,32,19132,35,27.42,0.52,8.18,0.0
1825,32,19132,35,27.42,0.52,8.18,0.0
1826,32,19132,35,27.42,0.52,8.18,0.0
1827,32,19132,35,27.42,0.52,8.18,0.0
1828,32,19132,35,27.42,0.52,8.18,0.0
1829,32,19132,35,27.42,0.52,8.18,0.0
1830,32,19132,35,27.42,0.52,8.18,0.0
1831,32,19132,35,27.42,0.52,8.18,0.0
1832,32,19132,35,27.42,0.52,8.18,0.0
1833,32,19162,35,27.37,0.48,8.17,0.0
1834,32,19162,35,27.37,0.48,8.17,0.0
1835,32,19162,35,27.37,0.48,8.17,0.0
1836,32,19162,35,27.37,0.48,8.17,0.0
1837,32,19162,35,27.37,0.48,8.17,0.0
1838,32,19162,35,27.37,0.48,8.17,0.0
1839,32,19162,35,27.37,0.48,8.17,0.0
1840,32,19162,35,27.37,0.48,8.17,0.0
1841,32,19162,35,27.37,0.48,8.17,0.0
1842,32,19162,35,27.37,0.48,8.17,0.0
1843,32,19162,35,27.37,0.48,8.17,0.0
1844,32,19162,35,27.37,0.48,8.17,0.0
1845,32,19162,35,27.37,0.48,8.17,0.0
1846,32,19162,35,27.37,0.48,8.17,0.0
1847,32,19162,35,27.37,0.48,8.17,0.0
1848,32,19162,35,27.37,0.48,8.17,0.0
1849,32,19162,35,27.37,0.48,8.17,0.0
1850,32,19162,35,27.37,0.48,8.17,0.0
1851,32,19162,35,27.37,0.48,8.17,0.0
1852,32,19162,35,27.37,0.48,8.17,0.0
1853,32,19166,35,27.31,0.45,8.18,0.0
1854,32,19166,35,27.31,0.45,8.18,0.0
1855,32,19166,35,27.31,0.45,8.18,0.0
1856,32,19166,35,27.31,0.45,8.18,0.0
1857,32,19166,35,27.31,0.45,8.18,0.0
1858,32,19166,35,27.31,0.45,8.18,0.0
1859,32,19166,35,27.31,0.45,8.18,0.0
1860,32,19166,35,27.31,0.45,8.18,0.0
1861,32,19166,35,27.31,0.45,8.18,0.0
1862,32,19166,35,27.31,0.45,8.18,0.0
1863,32,19166,35,27.31,0.45,8.18,0.0
1864,32,19166,35,27.31,0.45,8.18,0.0
1865,32,19166,35,27.31,0.45,8.18,0.0
1866,32,19166,35,27.31,0.45,8.18,0.0
1867,32,19166,35,27.31,0.45,8.18,0.0
1868,32,19166,35,27.31,0.45,8.18,0.0
1869,32,19166,35,27.31,0.45,8.18,0.0
1870,32,19166,35,27.31,0.45,8.18,0.0
1871,32,19166,35,27.31,0.45,8.18,0.0
1872,32,19166,35,27.31,0.45,8.18,0.0
1873,32,19166,35,27.31,0.45,8.18,0.0
1874,32,19166,35,27.31,0.45,8.18,0.0
1875,32,19166,35,27.31,0.45,8.18,0.0
